,ExpDate,Strike,calls_last_trade_price,calls_open_interest,calls_iv,calls_volume,calls_delta,calls_gamma,calls_theta,calls_rho,calls_vega,calls_theo,calls_change,puts_last_trade_price,puts_open_interest,puts_iv,puts_volume,puts_delta,puts_gamma,puts_theta,puts_rho,puts_vega,puts_theo,puts_change
864,230519,00190000,37.2,2791.0,0.6832,193.0,0.6838,0.005,-0.1351,0.2602,0.3709,38.4368,1.875,18.98,3448.0,0.6827,485.0,-0.3194,0.0051,-0.1394,-0.1802,0.3719,17.8534,-1.345
865,230519,00195000,35.35,3089.0,0.677,307.0,0.6566,0.0052,-0.1391,0.2532,0.3833,35.5843,2.675,20.1,2306.0,0.6769,98.0,-0.347,0.0053,-0.1431,-0.1946,0.3841,19.9616,-2.525
866,230519,00200000,32.71,8382.0,0.6731,2741.0,0.6289,0.0054,-0.1424,0.2452,0.3938,32.8898,2.535,22.3,3275.0,0.6727,840.0,-0.3752,0.0055,-0.146,-0.2095,0.3944,22.2308,-2.775
867,230519,00205000,30.2,3889.0,0.6688,379.0,0.6008,0.0055,-0.145,0.2368,0.4022,30.355,2.375,24.8,4731.0,0.6686,254.0,-0.4038,0.0056,-0.1483,-0.224,0.4026,24.662,-2.875
868,230519,00210000,27.8,10525.0,0.6655,353.0,0.5726,0.0056,-0.1469,0.228,0.4086,27.9775,2.15,27.81,2829.0,0.6655,217.0,-0.4325,0.0057,-0.1498,-0.2381,0.4086,27.2531,-2.615
869,230519,00215000,24.7,25814.0,0.6625,858.0,0.5445,0.0057,-0.1481,0.2187,0.4129,25.7576,1.125,31.3,1672.0,0.6632,227.0,-0.4612,0.0058,-0.1507,-0.2521,0.4125,30.0053,-2.125
870,230519,00220000,23.53,7537.0,0.6606,971.0,0.5167,0.0058,-0.1485,0.2094,0.4151,23.6909,1.83,34.2,1491.0,0.6612,214.0,-0.4896,0.0059,-0.1508,-0.2654,0.4142,32.9128,-2.3
871,230519,00225000,21.49,3225.0,0.6597,1327.0,0.4893,0.0058,-0.1484,0.1997,0.4152,21.773,1.565,36.2,899.0,0.6591,12.0,-0.5177,0.0059,-0.1503,-0.278,0.4137,35.9731,-3.525
872,230519,00230000,19.77,2353.0,0.6576,235.0,0.4626,0.0058,-0.1476,0.1902,0.4135,19.9999,1.445,40.6,516.0,0.6575,7.0,-0.5451,0.0059,-0.1492,-0.2897,0.4113,39.181,-2.475
873,230519,00235000,18.2,1793.0,0.6563,119.0,0.4365,0.0057,-0.1462,0.1807,0.4101,18.3633,1.375,47.56,295.0,0.6565,4.0,-0.5719,0.0059,-0.1476,-0.3009,0.407,42.5284,1.035
874,230519,00240000,16.75,2915.0,0.6558,398.0,0.4114,0.0057,-0.1444,0.1711,0.4049,16.8576,1.275,47.0,103.0,0.6558,4.0,-0.5978,0.0058,-0.1454,-0.3104,0.4009,46.0103,-3.175
875,230519,00245000,14.42,1115.0,0.6552,67.0,0.3872,0.0056,-0.1421,0.162,0.3986,15.4754,0.195,46.7,149.0,0.6553,0.0,-0.6228,0.0058,-0.1428,-0.3195,0.3937,49.6185,0.0
876,230519,00250000,14.1,3271.0,0.6551,745.0,0.364,0.0055,-0.1394,0.1531,0.391,14.2073,1.025,55.1,77.0,0.6561,0.0,-0.6468,0.0057,-0.1399,-0.3272,0.3849,53.3443,0.0
877,230519,00260000,11.86,1367.0,0.6561,155.0,0.3209,0.0052,-0.1332,0.136,0.3727,11.9867,0.785,66.86,136.0,0.6572,2.0,-0.6916,0.0054,-0.1331,-0.3393,0.3641,61.1211,1.085
878,230519,00270000,9.98,3504.0,0.6592,456.0,0.2822,0.0049,-0.1261,0.1204,0.3516,10.1326,0.605,77.23,130.0,0.66,4.0,-0.732,0.0051,-0.1254,-0.3465,0.34,69.2768,3.105
879,230519,00280000,8.5,794.0,0.6613,198.0,0.2478,0.0046,-0.1185,0.1065,0.3294,8.5896,0.5,83.0,28.0,0.6631,1.0,-0.7682,0.0048,-0.1172,-0.3482,0.3143,77.7547,0.3
880,230519,00290000,7.2,385.0,0.6669,103.0,0.2176,0.0042,-0.1108,0.0938,0.3062,7.306,0.375,96.8,367.0,0.6687,0.0,-0.8002,0.0045,-0.109,-0.3468,0.2874,86.5038,0.0
881,230519,00300000,6.15,1688.0,0.6702,919.0,0.1912,0.0039,-0.1031,0.0828,0.2838,6.2381,0.3,98.7,544.0,0.6734,1.0,-0.8285,0.0042,-0.1007,-0.3406,0.2606,95.4782,-2.025
882,230519,00310000,5.05,540.0,0.6755,31.0,0.1682,0.0036,-0.0957,0.073,0.2616,5.3492,0.0,110.4,5247.0,0.6822,4.0,-0.8533,0.0039,-0.0927,-0.3302,0.2344,104.6411,0.425
883,230519,00320000,4.7,928.0,0.6804,153.0,0.1482,0.0032,-0.0887,0.0646,0.241,4.6074,0.325,107.9,1168.0,0.6861,0.0,-0.8751,0.0036,-0.0851,-0.3168,0.209,113.9596,0.0
884,230519,00330000,3.95,595.0,0.6891,24.0,0.1309,0.003,-0.082,0.0571,0.2213,3.9873,0.15,154.55,26.0,0.6991,0.0,-0.8942,0.0033,-0.0779,-0.2996,0.1846,123.4077,0.0
885,230519,00340000,3.43,562.0,0.6924,265.0,0.116,0.0027,-0.0759,0.0507,0.2034,3.4675,0.08,126.45,3.0,0.7079,0.0,-0.911,0.0031,-0.0711,-0.279,0.1615,132.9625,0.0
886,230519,00350000,2.99,343.0,0.6978,148.0,0.103,0.0024,-0.0702,0.0451,0.1868,3.0297,0.07,157.1,5.0,0.708,0.0,-0.9257,0.0028,-0.0647,-0.2565,0.1401,142.6055,0.0
887,230519,00360000,2.64,811.0,0.7033,79.0,0.0918,0.0022,-0.065,0.0402,0.1715,2.6605,0.07,148.59,1.0,0.7242,0.0,-0.9387,0.0026,-0.0591,-0.2334,0.12,152.3227,0.0
888,230519,00370000,2.19,196.0,0.7098,27.0,0.082,0.002,-0.0602,0.036,0.1579,2.3471,-0.09,0.0,0.0,0.7245,0.0,-0.95,0.0024,-0.0533,-0.2022,0.0999,162.1007,0.0
889,230519,00380000,1.94,223.0,0.7159,14.0,0.0736,0.0018,-0.0558,0.0322,0.1452,2.0801,-0.08,0.0,0.0,0.733,0.0,-0.9602,0.0023,-0.0487,-0.179,0.084,171.9282,0.0
890,230519,00390000,1.79,1110.0,0.7232,293.0,0.0662,0.0017,-0.0518,0.029,0.1338,1.852,-0.01,179.3,1.0,0.7555,0.0,-0.9691,0.0021,-0.0439,-0.1454,0.0642,181.8009,0.0
891,230519,00400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,230519,00410000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,230616,00001670,213.6,103.0,0.0,0.0,1.0,0.0,0.0,0.0015,0.0001,206.8975,0.0,0.01,41937.0,2.7148,0.0,0.0,0.0,-0.0001,0.0,0.0001,0.0016,0.0
894,230616,00003330,109.3,399.0,0.0,0.0,1.0,0.0,0.0,0.0062,0.0002,205.2595,0.0,0.01,5010.0,2.28,0.0,0.0,0.0,-0.0001,0.0,0.0002,0.0027,0.0
895,230616,00005000,125.12,108.0,0.0,0.0,1.0,0.0,0.0,0.0114,0.0003,203.6132,0.0,0.01,1684.0,2.0355,0.0,-0.0001,0.0,-0.0002,0.0,0.0003,0.0039,0.0
896,230616,00006670,110.13,75.0,0.0,0.0,1.0,0.0,0.0,0.0166,0.0004,201.9679,0.0,0.01,1309.0,1.8667,0.0,-0.0001,0.0,-0.0003,-0.0001,0.0004,0.0051,0.0
897,230616,00008330,113.55,425.0,0.0,0.0,1.0,0.0,0.0,0.022,0.0005,200.3333,0.0,0.01,2371.0,1.7388,0.0,-0.0001,0.0,-0.0004,-0.0001,0.0005,0.0065,0.0
898,230616,00010000,194.74,3235.0,0.0,29.0,1.0,0.0,0.0,0.0274,0.0007,198.6895,1.765,0.02,3746.0,1.6351,0.0,-0.0001,0.0,-0.0004,-0.0001,0.0006,0.0082,0.0
899,230616,00011670,99.55,155.0,0.0,0.0,1.0,0.0,0.0,0.0327,0.0008,197.0462,0.0,0.01,8573.0,1.5484,0.0,-0.0002,0.0,-0.0005,-0.0001,0.0008,0.01,0.0
900,230616,00013330,97.65,1234.0,0.0,0.0,1.0,0.0,0.0,0.0381,0.001,195.4133,0.0,0.01,5645.0,1.4744,0.0,-0.0002,0.0,-0.0006,-0.0002,0.001,0.012,0.0
901,230616,00015000,183.95,168.0,0.0,0.0,1.0,0.0,0.0,0.0436,0.0012,193.771,0.0,0.01,4103.0,1.4091,0.0,-0.0003,0.0,-0.0007,-0.0002,0.0012,0.0144,0.0
902,230616,00016670,94.55,489.0,0.0,0.0,1.0,0.0,0.0,0.0489,0.0014,192.1292,0.0,0.01,9828.0,1.3512,1.0,-0.0003,0.0,-0.0008,-0.0003,0.0014,0.0171,0.005
903,230616,00018330,180.65,93.0,0.0,0.0,1.0,0.0,0.0,0.0544,0.0016,190.4976,0.0,0.02,4999.0,1.3696,65.0,-0.0004,0.0,-0.0009,-0.0003,0.0016,0.0201,0.005
904,230616,00033330,160.5,862.0,0.0,0.0,0.9991,0.0,0.0,0.102,0.0056,175.779,0.0,0.08,16901.0,1.2205,83.0,-0.0014,0.0,-0.0028,-0.0012,0.0056,0.0703,0.025
905,230616,00050000,150.01,1110.0,0.8819,0.0,0.9962,0.0001,0.0,0.1535,0.0152,159.5018,0.0,0.22,17815.0,1.0937,537.0,-0.0043,0.0001,-0.0067,-0.0034,0.0152,0.2056,0.0
906,230616,00055000,80.42,31.0,0.9092,0.0,0.9948,0.0001,0.0,0.1684,0.0194,154.6438,0.0,0.3,7368.0,1.0604,27.0,-0.0057,0.0001,-0.0083,-0.0045,0.0194,0.2705,0.005
907,230616,00060000,81.47,15.0,0.9534,0.0,0.9932,0.0002,0.0,0.1833,0.0244,149.7998,0.0,0.35,2268.0,1.0284,35.0,-0.0074,0.0002,-0.0102,-0.0059,0.0245,0.3495,-0.045
908,230616,00065000,103.32,4.0,0.9208,0.0,0.9911,0.0002,0.0,0.1978,0.0301,144.9716,0.0,0.5,626.0,1.0022,10.0,-0.0094,0.0002,-0.0123,-0.0075,0.0302,0.4443,0.0
909,230616,00066670,151.95,1011.0,0.9223,0.0,0.9904,0.0002,0.0,0.2025,0.0322,143.3628,0.0,0.58,14234.0,0.9915,34.0,-0.0102,0.0002,-0.013,-0.008,0.0323,0.4798,0.04
910,230616,00070000,139.55,49.0,0.9331,0.0,0.9887,0.0003,0.0,0.2119,0.0367,140.1609,0.0,0.58,4062.0,0.9733,19.0,-0.0119,0.0003,-0.0146,-0.0094,0.0369,0.5574,-0.045
911,230616,00075000,140.1,84.0,0.907,0.0,0.9859,0.0003,-0.0011,0.2256,0.0442,135.3698,0.0,0.7,6692.0,0.9488,118.0,-0.0146,0.0003,-0.0172,-0.0116,0.0443,0.6887,-0.08
912,230616,00080000,122.71,184.0,0.9113,1.0,0.9827,0.0004,-0.0044,0.2391,0.0525,130.6003,-2.415,0.85,3849.0,0.9249,19.0,-0.0179,0.0004,-0.0199,-0.0141,0.0526,0.8424,-0.11
913,230616,00083330,120.75,704.0,0.9005,4.0,0.9802,0.0004,-0.0068,0.2478,0.0586,127.4371,-1.3,1.05,5077.0,0.9092,11.0,-0.0204,0.0004,-0.0219,-0.016,0.0588,0.9582,-0.045
914,230616,00085000,107.55,86.0,0.895,0.0,0.9789,0.0005,-0.008,0.2522,0.0618,125.8551,0.0,1.04,4482.0,0.9025,209.0,-0.0217,0.0005,-0.0229,-0.0171,0.062,1.0207,-0.13
915,230616,00090000,119.28,206.0,0.8743,0.0,0.9746,0.0006,-0.0118,0.2647,0.072,121.1374,0.0,1.22,3999.0,0.8823,161.0,-0.026,0.0006,-0.0262,-0.0204,0.0722,1.2266,-0.19
916,230616,00095000,105.85,123.0,0.8571,0.0,0.9697,0.0007,-0.0158,0.2767,0.0833,116.4507,0.0,1.5,1627.0,0.861,86.0,-0.031,0.0007,-0.0296,-0.0243,0.0836,1.4635,-0.185
917,230616,00100000,109.12,3475.0,0.8419,23.0,0.964,0.0008,-0.0201,0.2882,0.0956,111.7998,2.67,1.73,29862.0,0.8448,1973.0,-0.0367,0.0008,-0.0333,-0.0287,0.0959,1.7367,-0.27
918,230616,00105000,104.35,362.0,0.8231,1.0,0.9576,0.0009,-0.0246,0.299,0.109,107.1894,2.45,2.12,5348.0,0.8258,69.0,-0.0431,0.0009,-0.0373,-0.0337,0.1094,2.0505,-0.25
919,230616,00110000,100.58,1178.0,0.8039,11.0,0.9504,0.0011,-0.0293,0.309,0.1237,102.6255,3.18,2.49,5624.0,0.8092,75.0,-0.0504,0.0011,-0.0415,-0.0394,0.1242,2.4114,-0.3
920,230616,00115000,92.0,596.0,0.7898,2.0,0.9422,0.0012,-0.0343,0.3182,0.1393,98.115,-0.95,2.92,2923.0,0.7934,31.0,-0.0587,0.0012,-0.0459,-0.0457,0.1398,2.8259,-0.355
921,230616,00116670,83.4,1786.0,0.7899,0.0,0.9392,0.0013,-0.036,0.3212,0.1448,96.6214,0.0,3.1,5248.0,0.7905,41.0,-0.0617,0.0013,-0.0474,-0.048,0.1453,2.9772,-0.35
922,230616,00120000,89.5,3426.0,0.7759,0.0,0.933,0.0014,-0.0395,0.3266,0.1561,93.6639,0.0,3.3,10005.0,0.7801,102.0,-0.068,0.0014,-0.0506,-0.0529,0.1567,3.3002,-0.525
923,230616,00123330,83.3,459.0,0.7703,4.0,0.9262,0.0015,-0.0431,0.3316,0.168,90.7365,-2.425,4.25,1134.0,0.7693,7.0,-0.0748,0.0015,-0.0538,-0.0581,0.1688,3.6536,0.0
924,230616,00125000,88.63,4149.0,0.7663,2.0,0.9227,0.0016,-0.0449,0.3339,0.1741,89.2804,4.305,3.87,8663.0,0.7656,372.0,-0.0784,0.0016,-0.0555,-0.0608,0.1748,3.8429,-0.58
925,230616,00126670,80.22,915.0,0.7619,3.0,0.919,0.0017,-0.0468,0.3363,0.1802,87.8326,-2.68,4.6,1348.0,0.7615,7.0,-0.0821,0.0017,-0.0572,-0.0636,0.181,4.0404,-0.1
926,230616,00130000,83.03,3681.0,0.7543,28.0,0.9112,0.0018,-0.0505,0.3404,0.1928,84.9711,2.955,4.51,9309.0,0.7549,125.0,-0.0899,0.0018,-0.0606,-0.0696,0.1936,4.4601,-0.665
927,230616,00133330,81.42,2531.0,0.7453,0.0,0.903,0.0019,-0.0543,0.344,0.2059,82.1458,0.0,5.11,8769.0,0.7431,1.0,-0.0982,0.002,-0.064,-0.0761,0.2069,4.9164,-0.59
928,230616,00135000,80.27,2736.0,0.7369,3.0,0.8986,0.002,-0.0562,0.3456,0.2126,80.7434,4.445,5.2,2683.0,0.7421,56.0,-0.1026,0.002,-0.0658,-0.0794,0.2135,5.16,-0.775
929,230616,00136670,83.9,1081.0,0.7377,0.0,0.8941,0.0021,-0.0582,0.3471,0.2193,79.351,0.0,6.35,2572.0,0.7382,2.0,-0.1071,0.0021,-0.0676,-0.0829,0.2204,5.4136,0.075
930,230616,00140000,75.85,7628.0,0.7251,14.0,0.8848,0.0022,-0.0621,0.3498,0.2328,76.6051,3.925,6.03,6787.0,0.7318,180.0,-0.1166,0.0022,-0.0711,-0.0901,0.2338,5.9501,-0.845
931,230616,00143330,74.66,1231.0,0.723,0.0,0.8749,0.0024,-0.066,0.352,0.2466,73.9014,0.0,6.8,3229.0,0.7259,33.0,-0.1266,0.0024,-0.0747,-0.0975,0.2477,6.529,-0.725
932,230616,00145000,68.3,2167.0,0.7224,28.0,0.8697,0.0025,-0.068,0.3529,0.2536,72.562,0.275,7.2,3501.0,0.7224,72.0,-0.1318,0.0025,-0.0765,-0.1016,0.2547,6.8362,-0.675
933,230616,00146670,78.6,1581.0,0.7174,0.0,0.8644,0.0026,-0.0699,0.3535,0.2607,71.2342,0.0,7.77,1969.0,0.7185,10.0,-0.1372,0.0026,-0.0783,-0.1057,0.262,7.1551,-0.455
934,230616,00150000,67.6,12540.0,0.7127,25.0,0.8534,0.0027,-0.0738,0.3545,0.2748,68.6219,3.4,7.9,14341.0,0.7134,1495.0,-0.1483,0.0027,-0.0819,-0.1142,0.2761,7.8269,-1.075
935,230616,00153330,61.04,2433.0,0.6995,0.0,0.8419,0.0029,-0.0777,0.3552,0.2887,66.0577,0.0,8.7,3154.0,0.7069,82.0,-0.16,0.0029,-0.0855,-0.1228,0.2899,8.547,-1.075
936,230616,00155000,64.34,1223.0,0.7043,11.0,0.8359,0.003,-0.0796,0.3553,0.2957,64.7903,3.59,9.25,3059.0,0.7039,48.0,-0.166,0.003,-0.0872,-0.1273,0.2971,8.9268,-0.975
937,230616,00156670,66.95,1639.0,0.6951,0.0,0.8298,0.003,-0.0815,0.3552,0.3028,63.5355,0.0,10.7,762.0,0.7022,98.0,-0.1722,0.0031,-0.089,-0.1321,0.3042,9.3196,0.025
938,230616,00160000,61.0,6557.0,0.6961,18.0,0.8172,0.0032,-0.0852,0.3546,0.3168,61.0728,4.0,10.21,7039.0,0.6962,136.0,-0.185,0.0032,-0.0924,-0.1416,0.3182,10.1429,-1.34
939,230616,00163330,53.0,971.0,0.6898,6.0,0.8041,0.0034,-0.0889,0.3536,0.3304,58.6638,-1.85,11.25,1213.0,0.6904,8.0,-0.1982,0.0034,-0.0958,-0.1514,0.3319,11.0204,-1.275
940,230616,00165000,55.78,1766.0,0.6811,55.0,0.7973,0.0034,-0.0907,0.353,0.3371,57.4762,2.055,11.5,2899.0,0.6884,10.0,-0.2051,0.0035,-0.0974,-0.1565,0.3386,11.4811,-1.575
941,230616,00166670,54.85,3625.0,0.6788,1.0,0.7905,0.0035,-0.0924,0.3522,0.3438,56.3023,2.5,12.19,13072.0,0.6853,112.0,-0.212,0.0036,-0.099,-0.1617,0.3453,11.9556,-1.385
942,230616,00170000,50.84,2676.0,0.6801,165.0,0.7764,0.0037,-0.0958,0.3502,0.3568,54.0036,0.69,13.12,4784.0,0.6804,192.0,-0.2263,0.0037,-0.1021,-0.1722,0.3584,12.9451,-1.58
943,230616,00173330,46.15,1454.0,0.6756,2.0,0.762,0.0038,-0.0991,0.3475,0.3696,51.7629,-2.125,14.35,6334.0,0.6761,58.0,-0.241,0.0039,-0.1051,-0.183,0.3711,13.9936,-1.475
944,230616,00175000,50.39,2647.0,0.6762,28.0,0.7546,0.0039,-0.1007,0.346,0.3757,50.6615,3.44,14.75,5579.0,0.6748,213.0,-0.2485,0.004,-0.1066,-0.1886,0.3773,14.542,-1.675
945,230616,00180000,47.04,8226.0,0.6692,481.0,0.7318,0.0041,-0.1051,0.3412,0.3932,47.4532,3.09,16.3,8710.0,0.6693,420.0,-0.2717,0.0042,-0.1106,-0.2051,0.3948,16.2742,-2.025
946,230616,00183330,45.2,9418.0,0.6664,1704.0,0.7162,0.0043,-0.1079,0.3373,0.4042,45.392,3.2,17.75,10302.0,0.6649,69.0,-0.2876,0.0043,-0.1131,-0.2166,0.4057,17.505,-1.925
947,230616,00185000,44.32,7935.0,0.6649,39.0,0.7082,0.0043,-0.1092,0.3351,0.4095,44.3817,3.32,18.3,7082.0,0.6627,94.0,-0.2957,0.0044,-0.1143,-0.2223,0.4111,18.1463,-2.075
948,230616,00186670,39.33,965.0,0.6618,1.0,0.7002,0.0044,-0.1105,0.3328,0.4146,43.3874,-0.795,19.66,1985.0,0.6626,7.0,-0.3038,0.0045,-0.1154,-0.2283,0.4161,18.8035,-1.415
949,230616,00190000,41.0,5768.0,0.6594,102.0,0.684,0.0045,-0.1128,0.3281,0.4242,41.452,2.725,20.2,4932.0,0.6592,238.0,-0.3203,0.0046,-0.1175,-0.2398,0.4256,20.1624,-2.35
950,230616,00193330,38.18,1848.0,0.6545,8.0,0.6676,0.0046,-0.115,0.3232,0.433,39.5794,1.63,21.95,7792.0,0.6573,63.0,-0.3371,0.0047,-0.1194,-0.2512,0.4343,21.5851,-2.15
951,230616,00195000,38.6,2705.0,0.6546,107.0,0.6593,0.0047,-0.116,0.3205,0.4372,38.6641,2.9,22.4,2804.0,0.6544,155.0,-0.3456,0.0048,-0.1203,-0.2575,0.4384,22.3228,-2.475
952,230616,00200000,36.0,25463.0,0.6504,1920.0,0.6342,0.0048,-0.1186,0.3119,0.4484,36.0205,2.825,24.85,24517.0,0.6501,1408.0,-0.3712,0.005,-0.1226,-0.2751,0.4493,24.6312,-2.525
953,230616,00205000,33.39,2875.0,0.6473,444.0,0.6088,0.005,-0.1208,0.3029,0.4576,33.5224,2.465,28.1,1325.0,0.6469,233.0,-0.3972,0.0051,-0.1244,-0.2923,0.4582,27.0877,-1.925
954,230616,00206670,32.5,2502.0,0.6457,103.0,0.6003,0.005,-0.1214,0.2998,0.4603,32.7198,2.35,28.1,2915.0,0.6458,15.0,-0.4059,0.0051,-0.1249,-0.2977,0.4607,27.9407,-2.825
955,230616,00210000,31.15,5375.0,0.6437,476.0,0.5834,0.0051,-0.1224,0.2933,0.4649,31.1671,2.45,30.0,4225.0,0.6437,650.0,-0.4233,0.0052,-0.1258,-0.3092,0.465,29.6903,-2.775
956,230616,00213330,28.9,2331.0,0.6416,24.0,0.5665,0.0051,-0.1233,0.2865,0.4686,29.6779,1.575,32.25,2652.0,0.6421,60.0,-0.4406,0.0053,-0.1264,-0.3204,0.4684,31.5055,-2.475
957,230616,00215000,28.71,3769.0,0.6412,116.0,0.558,0.0052,-0.1236,0.283,0.4702,28.9548,2.085,32.7,1136.0,0.641,220.0,-0.4493,0.0053,-0.1266,-0.3256,0.4698,32.44,-3.0
958,230616,00216670,28.08,6799.0,0.6406,18.0,0.5496,0.0052,-0.1239,0.2796,0.4715,28.2474,2.105,36.1,6191.0,0.6408,31.0,-0.458,0.0053,-0.1268,-0.3311,0.471,33.3905,-0.625
959,230616,00220000,26.7,8329.0,0.6389,431.0,0.5329,0.0052,-0.1243,0.2728,0.4736,26.8823,1.975,35.55,7048.0,0.6426,89.0,-0.4752,0.0054,-0.127,-0.3414,0.4725,35.332,-3.225
960,230616,00225000,24.95,2341.0,0.6368,145.0,0.508,0.0052,-0.1245,0.2623,0.475,24.9445,2.025,39.55,1439.0,0.638,91.0,-0.5008,0.0054,-0.1269,-0.3566,0.4732,38.3631,-2.4
961,230616,00226670,24.04,2775.0,0.6361,28.0,0.4999,0.0052,-0.1245,0.2586,0.4751,24.3269,1.665,40.81,2227.0,0.6376,39.0,-0.5092,0.0054,-0.1268,-0.3617,0.4729,39.4064,-2.24
962,230616,00230000,22.3,7168.0,0.6354,278.0,0.4837,0.0052,-0.1243,0.2514,0.4746,23.1387,1.025,42.8,3081.0,0.6356,69.0,-0.5259,0.0054,-0.1264,-0.3712,0.4718,41.5304,-2.4
963,230616,00233330,21.4,11508.0,0.6332,41.0,0.4678,0.0052,-0.124,0.2444,0.4735,22.0063,1.125,44.1,8000.0,0.64,20.0,-0.5424,0.0054,-0.1258,-0.3802,0.4702,43.7114,-3.4
964,230616,00235000,20.6,3772.0,0.6344,44.0,0.4599,0.0052,-0.1237,0.2409,0.4727,21.4586,0.875,50.0,873.0,0.6389,1.0,-0.5506,0.0054,-0.1255,-0.3842,0.4688,44.8261,1.35
965,230616,00240000,19.4,8006.0,0.6328,88.0,0.4368,0.0052,-0.1227,0.2302,0.4691,19.8974,1.05,54.08,3115.0,0.6378,3.0,-0.5746,0.0054,-0.1242,-0.3962,0.4642,48.2451,1.855
966,230616,00243330,16.3,1309.0,0.6325,22.0,0.4218,0.0052,-0.1219,0.2231,0.4658,18.9215,-1.125,49.5,1697.0,0.6381,0.0,-0.5902,0.0054,-0.1232,-0.4044,0.4601,50.5884,0.0
967,230616,00245000,17.7,1914.0,0.6334,71.0,0.4144,0.0052,-0.1214,0.2195,0.4639,18.4506,0.7,58.0,75.0,0.6387,1.0,-0.5979,0.0054,-0.1226,-0.4076,0.4577,51.7828,2.1
968,230616,00246670,17.75,3067.0,0.6324,0.0,0.4071,0.0051,-0.1209,0.2161,0.462,17.9917,0.0,55.3,95.0,0.6385,1.0,-0.6055,0.0054,-0.122,-0.4114,0.4555,52.9893,-1.775
969,230616,00250000,16.95,15737.0,0.6319,727.0,0.3929,0.0051,-0.1198,0.2094,0.4578,17.1111,1.175,57.18,3467.0,0.6348,33.0,-0.6204,0.0053,-0.1208,-0.4176,0.4504,55.4305,-2.47
970,230616,00253330,16.16,1475.0,0.6338,167.0,0.3789,0.005,-0.1186,0.2027,0.453,16.2746,1.135,58.2,195.0,0.6385,0.0,-0.635,0.0053,-0.1194,-0.4233,0.4445,57.9182,0.0
971,230616,00255000,15.05,1228.0,0.6323,7.0,0.3721,0.005,-0.1179,0.1993,0.4504,15.8713,0.425,69.25,73.0,0.6388,0.0,-0.6421,0.0052,-0.1186,-0.4266,0.4413,59.1826,0.0
972,230616,00260000,14.6,5212.0,0.6325,1348.0,0.3522,0.0049,-0.1158,0.1894,0.4419,14.7262,0.975,61.7,81.0,0.6393,0.0,-0.663,0.0052,-0.1162,-0.434,0.431,63.0334,0.0
973,230616,00265000,11.5,2453.0,0.6338,15.0,0.3332,0.0048,-0.1136,0.18,0.4328,13.6695,-1.125,64.75,84.0,0.6408,0.0,-0.683,0.0051,-0.1137,-0.4395,0.4201,66.9759,0.0
974,230616,00266670,12.98,7299.0,0.6348,39.0,0.3271,0.0048,-0.1128,0.1769,0.4296,13.335,0.63,70.6,408.0,0.6426,0.0,-0.6895,0.005,-0.1128,-0.4412,0.4166,68.3115,0.0
975,230616,00270000,12.14,1490.0,0.6346,182.0,0.3151,0.0047,-0.1111,0.171,0.4231,12.6939,0.365,70.0,6.0,0.6423,0.0,-0.7022,0.005,-0.111,-0.4445,0.4086,71.0029,0.0
976,230616,00273330,11.5,1406.0,0.6342,5.0,0.3036,0.0046,-0.1094,0.165,0.4162,12.0865,0.275,84.2,1051.0,0.643,0.0,-0.7145,0.0049,-0.1091,-0.4459,0.4003,73.7295,0.0
977,230616,00275000,11.29,2503.0,0.6355,1093.0,0.2979,0.0046,-0.1086,0.1621,0.4127,11.7941,0.34,74.72,9.0,0.6433,0.0,-0.7205,0.0049,-0.1082,-0.4469,0.3958,75.11,0.0
978,230616,00280000,10.85,4272.0,0.6361,157.0,0.2816,0.0044,-0.1059,0.1536,0.4018,10.9654,0.675,73.76,69.0,0.6426,0.0,-0.7379,0.0047,-0.1052,-0.4495,0.3827,79.2915,0.0
979,230616,00283330,10.2,4657.0,0.638,15.0,0.2712,0.0043,-0.1041,0.1483,0.3945,10.45,0.475,80.1,51.0,0.6416,0.0,-0.749,0.0047,-0.1032,-0.4499,0.3741,82.1144,0.0
980,230616,00285000,8.8,1018.0,0.6384,34.0,0.2661,0.0043,-0.1032,0.1457,0.3908,10.2019,-0.7,94.79,2.0,0.6441,0.0,-0.7544,0.0046,-0.1022,-0.4499,0.37,83.5408,0.0
981,230616,00286670,8.95,749.0,0.638,7.0,0.2611,0.0042,-0.1022,0.1432,0.3871,9.9603,-0.325,88.35,50.0,0.6444,0.0,-0.7598,0.0046,-0.1012,-0.45,0.365,84.9746,0.0
982,230616,00290000,9.4,1491.0,0.6379,68.0,0.2515,0.0042,-0.1004,0.1382,0.3797,9.4978,0.55,82.71,826.0,0.6461,0.0,-0.7702,0.0045,-0.0992,-0.4489,0.356,87.8537,0.0
983,230616,00293330,8.6,1619.0,0.6413,25.0,0.2422,0.0041,-0.0985,0.1332,0.3721,9.06,0.125,90.0,62.0,0.6479,0.0,-0.7802,0.0044,-0.0971,-0.4487,0.3465,90.7591,0.0
